index,noisy_label,is_noisy,real_label,mistakes,label_pred,preds
1465,69,False,69,15,55,95|58|41|55|54|90|95|55|71|95|55|34|81|81|55
1523,59,False,59,2,59,59|59|59|59|47|59|59|59|59|59|59|59|96|59|59
1526,60,False,60,0,60,60|60|60|60|60|60|60|60|60|60|60|60|60|60|60
1574,85,False,85,15,90,90|90|90|90|90|90|90|90|90|90|90|90|90|90|90
1575,74,False,74,15,-1,63|63|50|64|80|21|63|97|80|97|65|50|65|64|65
1608,51,False,51,2,51,51|51|51|51|77|80|51|51|51|51|51|51|51|51|51
1609,70,False,70,15,53,53|53|53|53|53|53|53|53|53|53|53|53|53|53|53
1627,67,False,67,11,-1,32|93|93|67|32|27|93|67|93|32|93|67|32|67|32
1632,31,False,31,3,31,31|31|31|31|29|31|31|31|31|19|31|19|31|31|31
1660,82,False,82,0,82,82|82|82|82|82|82|82|82|82|82|82|82|82|82|82
1674,42,False,42,14,27,27|78|78|27|27|27|42|31|59|27|27|27|44|27|27
1704,64,False,64,6,64,97|64|64|66|64|97|64|64|64|21|46|64|64|64|66
1711,30,False,30,14,76,32|76|73|76|23|76|30|23|76|73|95|76|40|69|76
1726,52,False,52,0,52,52|52|52|52|52|52|52|52|52|52|52|52|52|52|52
1727,15,False,15,8,15,15|34|3|29|15|15|19|15|36|80|15|31|4|15|15
1746,13,False,13,0,13,13|13|13|13|13|13|13|13|13|13|13|13|13|13|13
1784,18,True,2,15,-1,46|2|46|35|2|46|98|98|2|35|2|98|46|2|46
1794,21,False,21,15,98,98|98|98|35|80|35|55|43|35|2|77|2|98|35|98
1826,31,False,31,1,31,31|31|31|31|31|31|31|31|31|31|3|31|31|31|31
1844,70,True,59,15,42,42|59|42|59|42|42|42|42|51|59|59|88|42|42|59
1857,88,True,83,15,92,92|92|92|92|92|92|92|92|92|92|92|92|92|92|92
1858,5,False,5,15,73,44|91|73|54|73|73|44|73|73|73|91|91|44|73|73
1866,85,False,85,13,7,85|21|24|7|7|7|3|7|3|3|24|3|85|7|7
1902,21,False,21,0,21,21|21|21|21|21|21|21|21|21|21|21|21|21|21|21
1904,12,True,29,15,29,29|29|29|29|29|29|29|29|29|29|29|29|29|29|29
1906,80,False,80,6,80,63|80|80|80|63|3|55|80|80|80|80|80|2|21|80
1911,94,True,51,15,51,51|51|51|51|51|51|51|51|51|51|51|51|51|51|51
1915,37,False,37,0,37,37|37|37|37|37|37|37|37|37|37|37|37|37|37|37
1916,11,False,11,8,11,98|11|11|46|46|98|46|46|11|11|11|98|46|11|11
1918,56,False,56,0,56,56|56|56|56|56|56|56|56|56|56|56|56|56|56|56
1922,89,False,89,1,89,89|89|89|89|89|26|89|89|89|89|89|89|89|89|89
1957,85,False,85,0,85,85|85|85|85|85|85|85|85|85|85|85|85|85|85|85
1971,28,False,28,0,28,28|28|28|28|28|28|28|28|28|28|28|28|28|28|28
2005,69,False,69,1,69,69|69|69|69|69|95|69|69|69|69|69|69|69|69|69
2006,56,True,6,15,-1,62|22|62|82|82|62|82|62|22|82|62|22|82|22|22
2024,53,False,53,0,53,53|53|53|53|53|53|53|53|53|53|53|53|53|53|53
2051,2,False,2,15,57,57|57|57|57|57|57|57|57|57|57|57|57|18|57|57
2087,57,False,57,1,57,57|57|57|57|57|57|57|57|57|57|57|60|57|57|57
2089,20,True,63,15,63,63|63|63|63|63|63|63|63|63|63|63|63|63|63|63
2130,61,False,61,13,22,73|73|22|22|22|22|22|22|22|61|73|22|22|22|61
2137,11,True,36,15,36,36|36|36|36|36|36|36|36|36|36|36|36|36|36|36
2147,64,True,82,15,60,60|60|60|60|60|60|60|60|60|60|60|60|60|60|60
2161,75,True,7,15,77,77|77|7|83|7|77|77|7|0|83|77|83|83|77|83
2163,8,False,8,7,8,8|8|48|8|8|48|8|8|48|48|48|48|8|48|8
2168,72,True,40,15,22,22|22|22|22|22|22|22|22|22|22|22|22|22|22|22
2172,9,False,9,14,16,41|87|16|41|16|98|9|16|87|11|2|87|41|16|89
2177,66,False,66,0,66,66|66|66|66|66|66|66|66|66|66|66|66|66|66|66
2215,85,False,85,0,85,85|85|85|85|85|85|85|85|85|85|85|85|85|85|85
2216,62,False,62,1,62,62|62|62|62|62|62|62|62|62|62|21|62|62|62|62
2226,45,False,45,12,24,24|7|7|24|45|24|24|7|24|26|45|7|45|24|24
2227,3,False,3,4,3,3|3|3|3|43|43|3|43|3|3|3|3|3|19|3
2245,6,True,23,15,23,23|23|23|23|23|23|23|23|5|23|23|23|23|23|23
2252,53,False,53,0,53,53|53|53|53|53|53|53|53|53|53|53|53|53|53|53
2260,69,False,69,0,69,69|69|69|69|69|69|69|69|69|69|69|69|69|69|69
2265,49,False,49,2,49,49|49|49|49|49|49|49|49|49|23|49|49|49|17|49
2279,92,False,92,6,92,92|0|92|92|92|0|92|92|92|92|0|0|0|0|92
2280,89,False,89,1,89,89|89|89|89|89|89|89|89|89|89|41|89|89|89|89
2283,71,False,71,1,71,95|71|71|71|71|71|71|71|71|71|71|71|71|71|71
2294,49,False,49,5,49,49|49|49|60|49|49|49|60|49|49|60|49|60|49|60
2297,6,True,69,15,69,69|69|69|69|69|69|69|69|69|69|69|69|69|69|69
2303,62,True,30,15,30,14|55|55|55|27|30|55|30|30|30|30|72|30|30|30
2323,65,False,65,11,15,38|15|15|38|38|15|15|15|65|38|15|38|65|65|65
2351,83,False,83,11,-1,53|53|2|0|83|0|0|87|0|83|92|83|95|53|83
2360,55,False,55,15,64,64|64|74|64|4|64|64|64|74|4|64|63|64|64|64
2364,11,True,80,15,80,66|80|80|80|80|80|80|80|80|80|80|21|80|80|80
2392,96,False,96,0,96,96|96|96|96|96|96|96|96|96|96|96|96|96|96|96
2414,38,False,38,13,-1,65|74|74|80|74|74|63|38|50|65|65|50|38|42|65
2424,65,False,65,13,44,10|7|40|44|44|93|44|1|65|54|40|39|32|65|69
2431,83,True,54,15,54,77|54|14|54|14|6|6|54|54|54|7|54|6|54|92
2447,82,True,66,14,40,40|22|22|29|40|40|82|22|66|15|40|16|20|20|15
2448,63,True,33,15,52,52|52|52|59|52|52|52|47|47|59|52|52|47|52|47
2453,57,False,57,3,57,57|57|57|57|57|57|53|57|53|57|57|53|57|57|57
2482,85,True,56,15,56,56|56|7|56|7|79|56|56|79|7|51|56|56|79|79
2509,12,False,12,2,12,12|81|12|12|12|12|12|12|12|12|12|12|12|66|12
2516,60,False,60,0,60,60|60|60|60|60|60|60|60|60|60|60|60|60|60|60
2562,94,False,94,7,94,87|94|87|87|87|87|94|94|87|94|94|94|87|94|94
2592,87,False,87,4,87,87|87|87|87|87|87|86|87|87|87|40|40|87|40|87
2605,51,False,51,15,91,27|91|91|27|27|91|91|91|1|91|1|1|91|91|91
2615,87,False,87,15,81,81|81|94|81|94|81|81|81|37|81|81|94|81|94|81
2637,97,False,97,0,97,97|97|97|97|97|97|97|97|97|97|97|97|97|97|97
2646,58,False,58,0,58,58|58|58|58|58|58|58|58|58|58|58|58|58|58|58
2655,20,False,20,0,20,20|20|20|20|20|20|20|20|20|20|20|20|20|20|20
2664,1,False,1,8,1,7|1|1|79|24|91|1|65|1|54|77|1|1|24|1
2671,18,False,18,6,18,18|6|14|6|18|18|18|83|18|18|6|18|18|18|6
2673,38,False,38,2,38,69|38|38|38|38|38|38|38|69|38|38|38|38|38|38
2725,93,False,93,5,93,26|93|91|14|67|93|93|93|74|93|93|93|93|93|93
2739,68,False,68,2,68,68|68|68|68|68|68|10|68|68|68|68|68|68|10|68
2750,58,False,58,9,13,58|13|58|58|58|90|13|58|71|13|13|13|58|13|13
2757,39,False,39,0,39,39|39|39|39|39|39|39|39|39|39|39|39|39|39|39
2785,51,True,67,15,73,73|73|30|73|73|30|95|67|30|30|73|73|73|67|73
2790,48,False,48,0,48,48|48|48|48|48|48|48|48|48|48|48|48|48|48|48
2818,41,False,41,8,41,41|41|41|41|89|89|48|89|41|89|89|41|48|41|48
2846,82,True,84,15,84,84|84|84|84|84|84|84|84|84|84|84|84|9|5|84
2864,17,False,17,7,17,85|17|17|85|17|85|17|85|17|85|17|17|17|85|85
2900,63,False,63,15,95,95|67|95|95|67|95|67|95|95|95|55|72|95|72|95
2968,75,False,75,10,-1,75|18|78|75|44|44|44|44|75|75|78|75|44|14|78
2976,97,False,97,13,-1,97|65|64|80|66|80|66|97|64|66|66|66|64|64|64
3006,15,False,15,5,15,55|65|15|98|15|15|15|65|15|15|15|15|15|19|15
3033,20,False,20,0,20,20|20|20|20|20|20|20|20|20|20|20|20|20|20|20
3056,42,False,42,4,42,42|42|42|42|42|42|42|59|59|42|42|42|42|59|59
3090,76,False,76,0,76,76|76|76|76|76|76|76|76|76|76|76|76|76|76|76
3094,27,False,27,5,27,27|63|27|27|27|27|42|27|27|27|27|27|42|63|32
3143,24,False,24,12,79,7|7|7|79|79|24|79|6|24|79|7|24|79|79|7
3149,24,True,89,15,89,89|89|89|89|89|89|89|89|89|89|89|89|89|89|89
3153,54,True,73,15,73,40|30|69|73|73|69|30|73|69|30|30|73|73|73|73
3154,61,False,61,15,22,22|22|22|22|22|22|22|22|22|22|22|22|22|22|22
3176,98,True,28,15,28,28|28|28|28|28|28|28|28|28|28|28|28|28|28|28
3208,68,False,68,1,68,10|68|68|68|68|68|68|68|68|68|68|68|68|68|68
3252,61,True,18,15,18,18|18|18|96|18|18|96|18|18|18|18|18|18|33|18
3254,98,False,98,15,46,46|57|46|30|46|95|32|46|46|11|55|46|30|46|46
3256,2,True,75,15,75,75|75|75|75|75|75|75|75|40|75|75|99|75|75|67
3262,88,False,88,0,88,88|88|88|88|88|88|88|88|88|88|88|88|88|88|88
3328,26,False,26,15,93,32|78|32|93|93|93|67|4|67|67|32|32|93|93|93
3333,79,False,79,15,45,45|26|45|88|48|45|48|45|26|7|48|45|26|88|48
3336,88,False,88,0,88,88|88|88|88|88|88|88|88|88|88|88|88|88|88|88
3339,63,False,63,3,63,63|63|63|63|63|63|63|63|33|33|63|63|63|63|56
3345,65,True,35,15,5,84|84|82|9|5|5|5|25|5|25|8|84|84|5|5
3350,16,False,16,0,16,16|16|16|16|16|16|16|16|16|16|16|16|16|16|16
3353,62,True,30,15,30,30|30|30|93|30|30|93|30|30|30|30|30|93|30|30
3406,89,False,89,1,89,89|89|89|89|89|89|89|89|89|89|41|89|89|89|89
3410,29,False,29,0,29,29|29|29|29|29|29|29|29|29|29|29|29|29|29|29
3412,82,True,84,15,20,20|20|5|25|20|25|12|25|25|25|20|25|20|20|20
3426,56,False,56,3,56,56|56|56|56|56|56|56|40|47|56|56|40|56|56|56
3427,31,False,31,10,31,30|3|55|3|4|31|3|31|31|31|31|55|3|55|55
3443,45,False,45,4,45,45|45|79|45|45|45|45|45|45|45|45|85|26|79|45
3446,14,False,14,0,14,14|14|14|14|14|14|14|14|14|14|14|14|14|14|14
3480,55,False,55,10,4,55|4|4|4|4|4|4|4|55|55|4|55|4|4|55
3483,40,False,40,0,40,40|40|40|40|40|40|40|40|40|40|40|40|40|40|40
3499,34,False,34,6,34,34|34|34|34|34|34|43|34|64|80|80|34|34|43|43
3508,63,False,63,0,63,63|63|63|63|63|63|63|63|63|63|63|63|63|63|63
3525,77,False,77,0,77,77|77|77|77|77|77|77|77|77|77|77|77|77|77|77
3536,13,False,13,0,13,13|13|13|13|13|13|13|13|13|13|13|13|13|13|13
3550,42,False,42,15,27,69|69|38|27|27|56|97|27|33|85|27|27|27|38|56
3560,57,False,57,13,-1,53|83|57|53|53|53|83|83|83|92|57|83|53|53|83
3565,84,False,84,6,84,84|87|84|84|84|84|5|94|22|84|84|84|5|84|5
3595,25,False,25,6,25,5|25|5|25|5|25|25|5|5|25|25|25|5|25|25
3607,41,True,19,15,58,52|19|58|37|85|85|52|58|52|58|58|52|90|58|19
3615,71,False,71,0,71,71|71|71|71|71|71|71|71|71|71|71|71|71|71|71
3654,4,False,4,14,6,79|4|7|6|6|6|6|75|79|79|6|6|6|24|79
3675,89,False,89,1,89,89|89|89|89|89|89|89|89|89|89|89|89|89|89|13
3680,34,False,34,15,6,8|6|6|6|6|89|6|6|79|6|6|89|89|6|6
3693,60,False,60,6,60,60|33|60|49|60|33|49|60|33|60|60|60|60|33|60
3698,16,False,16,10,9,16|9|16|9|9|9|9|22|16|9|16|16|9|9|94
3702,59,True,42,15,28,28|28|16|28|28|28|28|10|28|28|88|28|28|28|28
3755,5,False,5,3,5,5|5|5|39|25|5|5|5|5|86|5|5|5|5|5
3760,60,False,60,0,60,60|60|60|60|60|60|60|60|60|60|60|60|60|60|60
3770,52,False,52,12,47,47|47|47|47|52|47|52|47|52|47|47|47|47|47|47
3773,34,False,34,15,97,38|65|97|97|97|97|97|97|97|38|97|97|97|97|97
3777,55,False,55,10,27,85|48|55|27|27|27|27|72|55|55|55|27|27|55|27
3782,29,False,29,0,29,29|29|29|29|29|29|29|29|29|29|29|29|29|29|29
3788,29,False,29,9,29,29|29|29|29|44|29|45|44|29|8|44|69|75|78|93
3811,12,False,12,1,12,12|12|12|12|12|12|12|12|49|12|12|12|12|12|12
3819,40,True,69,15,69,69|69|69|69|69|69|69|69|69|69|69|69|69|69|69
3860,66,False,66,14,75,75|75|75|75|75|75|3|3|75|75|66|75|3|3|3
3871,81,False,81,1,81,81|81|81|81|81|81|81|81|81|81|13|81|81|81|81
3881,47,False,47,4,47,47|52|47|52|96|47|47|47|47|52|47|47|47|47|47
3904,65,False,65,15,34,34|34|34|34|88|34|88|34|34|34|8|8|34|34|34
3907,69,False,69,15,85,85|67|85|85|52|72|85|85|85|85|85|67|85|67|67
3954,8,False,8,0,8,8|8|8|8|8|8|8|8|8|8|8|8|8|8|8
3955,99,False,99,5,99,99|99|99|99|99|99|86|86|86|99|40|86|99|99|99
3973,43,True,35,15,98,98|35|98|98|98|98|98|98|98|98|98|35|98|98|98
3979,44,False,44,7,44,44|44|44|15|29|44|44|44|64|21|44|26|44|6|26
3996,82,True,84,15,84,84|84|84|84|87|84|84|84|84|84|84|84|84|84|5
4002,26,False,26,1,26,26|26|26|26|26|26|26|26|26|26|45|26|26|26|26
4004,1,True,44,15,44,44|79|44|44|44|22|44|44|44|44|44|44|44|44|44
4006,41,False,41,0,41,41|41|41|41|41|41|41|41|41|41|41|41|41|41|41
4013,75,False,75,15,21,86|21|28|21|86|21|40|21|46|40|21|86|21|40|21
4023,15,False,15,7,15,20|15|43|43|15|43|43|15|15|43|15|15|15|36|15
4024,33,False,33,7,33,33|94|33|33|33|33|94|94|33|94|33|76|94|94|33
4033,92,False,92,4,92,92|92|57|92|82|92|92|92|92|62|92|92|92|92|82
4054,70,False,70,0,70,70|70|70|70|70|70|70|70|70|70|70|70|70|70|70
4063,68,False,68,0,68,68|68|68|68|68|68|68|68|68|68|68|68|68|68|68
4066,63,False,63,4,63,20|42|63|63|63|63|63|10|63|63|42|63|63|63|63
4084,83,False,83,14,61,61|61|83|22|26|62|61|62|50|70|61|61|61|61|62
4089,10,False,10,0,10,10|10|10|10|10|10|10|10|10|10|10|10|10|10|10
4090,42,False,42,15,63,63|63|63|63|63|63|63|63|63|63|63|63|63|63|63
4121,58,False,58,1,58,58|58|58|58|58|58|58|58|58|58|58|13|58|58|58
4123,0,True,65,15,97,97|64|3|97|97|97|97|15|36|36|97|36|36|36|34
4133,26,True,12,15,12,12|12|12|12|12|12|12|12|12|12|12|12|12|12|12
4169,73,False,73,1,73,73|73|73|73|73|73|73|73|73|73|73|73|73|54|73
4207,9,True,8,14,8,8|8|8|8|8|8|8|8|8|8|8|9|8|8|8
4217,69,False,69,8,69,71|69|73|69|49|69|69|17|12|73|95|69|73|69|69
4228,60,True,22,15,22,22|22|22|22|22|22|22|22|22|22|22|22|22|22|22
4229,36,False,36,5,36,36|36|36|65|64|65|36|36|64|36|36|36|65|36|36
4248,40,False,40,7,40,40|9|69|40|40|40|69|40|40|40|86|40|9|9|86
4269,85,True,82,15,82,82|62|82|82|82|82|82|82|96|82|62|82|82|82|82
4275,7,False,7,14,79,24|45|24|24|79|79|79|24|26|79|7|77|79|79|79
4281,95,False,95,9,30,30|95|95|30|30|30|30|30|30|30|95|95|62|95|95
4288,36,False,36,0,36,36|36|36|36|36|36|36|36|36|36|36|36|36|36|36
4308,24,False,24,0,24,24|24|24|24|24|24|24|24|24|24|24|24|24|24|24
4316,62,False,62,5,62,62|62|62|82|62|62|82|62|62|82|62|62|92|62|82
4327,9,False,9,1,9,9|9|9|9|9|9|9|9|9|9|1|9|9|9|9
4344,87,True,0,10,0,0|0|0|87|0|0|0|83|0|87|0|87|87|87|0
4345,27,True,32,15,32,63|32|32|32|32|93|14|93|93|93|32|32|32|63|67
4367,8,False,8,0,8,8|8|8|8|8|8|8|8|8|8|8|8|8|8|8
4369,69,True,38,15,38,38|38|38|38|38|38|38|38|38|38|38|38|38|38|38
4377,50,False,50,15,43,43|63|36|43|36|43|43|43|20|43|43|36|43|43|36
4395,56,False,56,1,56,56|56|56|56|56|56|56|56|85|56|56|56|56|56|56
4397,93,False,93,3,93,63|93|93|4|93|93|93|93|93|93|77|93|93|93|93
4459,6,False,6,5,6,6|6|6|24|24|6|6|6|6|7|14|6|24|6|6
4462,77,False,77,15,55,65|55|55|55|75|55|65|65|75|65|4|55|55|75|74
4465,31,True,60,15,60,60|60|60|60|60|60|60|60|60|60|60|60|60|60|60
4484,94,True,51,15,89,89|89|26|89|89|29|89|89|29|57|89|64|50|45|57
4491,77,False,77,7,77,77|77|55|55|77|55|55|55|77|77|80|77|80|77|77
4494,72,True,40,15,40,28|40|40|46|40|40|40|40|22|40|40|22|40|22|22
4508,9,True,43,15,4,4|4|43|4|4|3|4|4|80|4|4|4|4|4|4
4514,21,False,21,4,21,21|31|21|21|21|31|21|21|21|31|21|21|21|21|31
4526,7,True,57,15,98,10|83|22|28|66|98|36|61|1|98|46|35|35|98|22
4547,62,False,62,9,92,62|92|62|92|62|62|92|92|62|92|92|92|92|62|92
4555,46,False,46,3,46,35|46|46|46|46|98|46|46|46|46|46|46|46|46|98
4559,28,False,28,0,28,28|28|28|28|28|28|28|28|28|28|28|28|28|28|28
4571,73,False,73,11,27,27|27|73|30|27|73|27|27|93|91|67|30|73|73|27
4574,62,False,62,0,62,62|62|62|62|62|62|62|62|62|62|62|62|62|62|62
4578,66,False,66,8,66,66|66|64|66|66|50|36|66|64|66|66|64|64|64|64
4602,54,False,54,0,54,54|54|54|54|54|54|54|54|54|54|54|54|54|54|54
4607,76,False,76,0,76,76|76|76|76|76|76|76|76|76|76|76|76|76|76|76
4615,87,False,87,7,87,22|22|87|22|87|22|22|87|22|87|87|87|87|87|22
4653,74,False,74,15,27,4|55|55|27|27|27|27|27|91|27|72|30|27|55|27
