index,noisy_label,is_noisy,real_label,mistakes,label_pred,preds
2229,35,False,35,14,87,11|9|86|2|46|87|87|76|87|87|87|98|87|46|35
2273,51,False,51,14,32,32|36|32|32|32|18|32|32|32|32|32|51|32|83|32
2286,64,False,64,15,79,79|79|79|79|45|79|79|79|79|79|79|79|6|79|79
2311,39,False,39,0,39,39|39|39|39|39|39|39|39|39|39|39|39|39|39|39
2322,32,True,80,15,55,55|55|55|3|80|55|55|55|55|55|55|72|80|55|55
2334,43,True,87,15,87,87|87|87|87|87|87|87|87|87|87|87|87|87|87|87
2343,90,True,14,15,14,14|14|14|14|14|14|15|14|14|14|14|14|14|14|14
2344,47,False,47,15,52,52|52|52|52|52|52|52|52|52|52|52|52|52|52|52
2357,85,False,85,0,85,85|85|85|85|85|85|85|85|85|85|85|85|85|85|85
2401,86,False,86,1,86,86|86|86|86|86|86|28|86|86|86|86|86|86|86|86
2408,28,False,28,1,28,28|28|28|57|28|28|28|28|28|28|28|28|28|28|28
2442,51,False,51,1,51,51|51|51|51|70|51|51|51|51|51|51|51|51|51|51
2446,29,False,29,12,17,17|17|17|29|17|17|59|59|17|38|29|17|69|17|29
2490,50,False,50,13,74,74|74|74|74|74|74|74|74|74|50|74|74|50|74|74
2580,78,False,78,6,78,78|78|78|78|78|78|88|26|78|22|88|78|88|61|78
2597,89,False,89,0,89,89|89|89|89|89|89|89|89|89|89|89|89|89|89|89
2619,84,False,84,1,84,84|84|81|84|84|84|84|84|84|84|84|84|84|84|84
2626,13,False,13,0,13,13|13|13|13|13|13|13|13|13|13|13|13|13|13|13
2642,54,False,54,15,70,70|70|70|70|70|70|70|70|70|70|70|70|70|70|92
2650,38,False,38,5,38,38|66|38|38|38|75|97|38|38|66|38|38|38|66|38
2694,64,False,64,0,64,64|64|64|64|64|64|64|64|64|64|64|64|64|64|64
2712,43,False,43,11,34,34|34|34|43|34|34|34|34|43|43|34|34|43|34|34
2713,89,False,89,1,89,89|89|89|89|89|89|89|89|89|13|89|89|89|89|89
2722,50,True,70,15,70,70|70|70|92|70|70|70|70|70|70|70|70|70|70|70
2756,36,False,36,15,39,1|65|39|39|91|39|39|39|39|86|50|91|91|67|39
2772,63,False,63,15,-1,93|47|6|51|27|82|6|47|6|51|51|82|32|93|32
2773,3,False,3,11,31,66|34|3|3|31|3|31|31|3|69|31|31|31|31|31
2806,74,True,71,15,71,71|71|71|71|71|71|71|71|71|71|71|71|71|71|71
2849,72,False,72,15,55,55|55|27|55|55|55|55|55|31|3|55|6|55|55|55
2870,95,True,61,15,61,61|61|10|61|10|10|61|61|10|61|10|10|61|61|61
2873,41,False,41,0,41,41|41|41|41|41|41|41|41|41|41|41|41|41|41|41
2886,36,False,36,13,2,2|2|2|2|36|2|46|36|2|2|2|2|2|98|2
2925,2,False,2,11,11,11|18|11|41|11|2|46|2|2|2|11|11|32|11|18
2928,64,True,66,15,42,42|42|42|42|66|66|42|42|66|42|66|42|66|42|66
2983,87,False,87,0,87,87|87|87|87|87|87|87|87|87|87|87|87|87|87|87
3004,22,False,22,2,22,22|22|22|22|22|22|22|87|22|87|22|22|22|22|22
3014,69,False,69,8,40,69|40|40|40|69|40|69|69|40|69|69|69|40|40|40
3019,60,True,34,15,34,34|34|34|34|55|34|19|34|34|19|34|88|36|43|29
3021,96,True,45,15,45,12|45|12|39|45|45|45|45|12|12|45|45|45|78|45
3068,91,False,91,0,91,91|91|91|91|91|91|91|91|91|91|91|91|91|91|91
3070,5,True,51,15,-1,57|53|57|0|57|53|71|53|57|53|51|57|51|53|51
3105,65,False,65,13,74,74|74|80|51|74|27|80|65|74|74|74|74|74|65|74
3145,3,False,3,8,43,43|43|43|3|43|43|3|3|3|3|3|43|3|43|43
3146,55,False,55,6,55,80|55|55|55|27|55|27|55|55|55|55|27|27|55|27
3163,52,False,52,3,52,52|52|52|52|52|52|52|52|52|59|59|52|52|59|52
3168,1,False,1,1,1,1|1|1|1|18|1|1|1|1|1|1|1|1|1|1
3181,8,True,34,15,38,38|34|38|34|38|38|34|38|38|34|38|38|34|38|34
3198,10,False,10,0,10,10|10|10|10|10|10|10|10|10|10|10|10|10|10|10
3202,77,True,73,15,91,44|73|69|73|91|91|73|91|44|91|29|91|73|91|44
3223,6,False,6,7,6,79|6|79|7|79|6|6|7|6|6|7|6|6|6|79
3228,8,False,8,0,8,8|8|8|8|8|8|8|8|8|8|8|8|8|8|8
3251,63,False,63,5,63,63|63|93|63|93|63|64|63|63|63|93|63|63|63|64
3273,55,False,55,15,64,74|27|27|64|93|66|64|64|64|64|64|27|63|74|74
3294,0,False,0,0,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
3317,28,False,28,6,28,28|67|28|10|28|28|23|10|28|33|28|28|28|28|10
3323,37,False,37,2,37,37|37|37|81|37|37|37|37|37|37|37|37|81|37|37
3359,73,False,73,13,95,30|95|30|95|30|30|73|95|95|95|95|73|30|95|95
3388,60,False,60,15,68,68|68|68|68|68|68|90|68|68|68|68|68|68|68|68
3398,50,False,50,5,50,4|63|50|50|4|14|50|50|50|50|4|50|50|50|50
3431,7,False,7,13,79,79|79|79|79|79|79|7|79|79|79|79|18|79|79|7
3478,88,False,88,15,98,21|98|98|98|4|46|98|98|21|98|98|35|98|46|98
3481,85,False,85,3,85,85|85|85|85|85|85|85|25|25|85|85|85|85|25|85
3500,59,False,59,14,47,47|47|47|47|47|47|47|47|47|47|96|47|59|47|47
3518,24,False,24,0,24,24|24|24|24|24|24|24|24|24|24|24|24|24|24|24
3540,67,False,67,15,73,73|73|73|30|73|30|73|93|73|73|93|93|30|73|73
3553,1,False,1,2,1,1|1|1|1|1|1|1|1|1|91|91|1|1|1|1
3573,53,False,53,12,62,62|62|1|1|45|62|62|53|62|92|53|62|45|53|1
3578,57,False,57,5,57,57|57|57|57|83|83|57|57|57|83|57|83|57|57|83
3583,64,False,64,15,77,50|50|77|50|77|4|77|77|77|77|77|77|50|77|50
3604,21,False,21,6,21,3|21|21|3|21|3|21|3|21|3|21|21|21|31|21
3613,1,True,2,15,11,11|11|11|2|11|11|35|11|2|35|35|11|11|11|2
3637,85,True,13,15,13,13|48|13|13|13|13|13|13|13|13|13|13|13|13|13
3639,88,False,88,0,88,88|88|88|88|88|88|88|88|88|88|88|88|88|88|88
3650,37,False,37,0,37,37|37|37|37|37|37|37|37|37|37|37|37|37|37|37
3668,13,False,13,6,13,81|13|13|13|81|81|13|81|81|13|13|13|81|13|13
3671,40,False,40,8,69,69|40|69|69|69|40|40|69|40|69|40|69|69|40|40
3673,95,False,95,10,73,95|73|73|95|73|73|73|73|95|73|95|73|73|73|95
3691,33,False,33,7,33,37|37|33|59|33|33|37|33|33|33|37|8|81|33|33
3701,94,False,94,2,94,94|76|94|94|94|94|94|94|94|76|94|94|94|94|94
3703,93,False,93,3,93,4|4|93|93|93|4|93|93|93|93|93|93|93|93|93
3747,58,False,58,1,58,58|58|58|58|58|58|13|58|58|58|58|58|58|58|58
3761,30,False,30,11,73,30|95|67|95|93|30|73|95|73|30|73|73|30|73|95
3786,71,False,71,0,71,71|71|71|71|71|71|71|71|71|71|71|71|71|71|71
3789,55,False,55,14,30,30|55|93|73|30|93|93|30|93|30|30|30|30|30|41
3807,65,False,65,2,65,65|65|65|65|65|65|65|65|65|75|65|65|65|65|55
3809,75,False,75,2,75,75|75|75|75|75|75|55|75|75|75|75|75|75|65|75
3822,4,False,4,2,4,4|4|4|4|4|72|4|55|4|4|4|4|4|4|4
3846,7,False,7,2,7,7|8|48|7|7|7|7|7|7|7|7|7|7|7|7
3849,22,False,22,15,44,8|44|44|8|44|8|9|44|50|44|44|44|8|44|8
3854,62,False,62,6,62,0|62|62|62|62|62|62|62|7|62|7|51|92|62|41
3875,4,False,4,9,4,85|4|85|85|4|89|85|4|4|30|74|4|74|4|89
3880,37,True,17,13,17,17|17|17|17|17|17|37|17|37|89|17|17|17|17|15
3885,50,True,70,10,70,70|50|50|70|50|70|70|70|70|70|70|50|70|70|50
3896,60,False,60,1,60,60|60|60|60|60|60|60|60|60|60|60|31|60|60|60
3899,72,False,72,11,95,95|72|55|95|72|95|95|95|67|67|67|72|72|95|95
3903,88,False,88,0,88,88|88|88|88|88|88|88|88|88|88|88|88|88|88|88
3906,14,False,14,0,14,14|14|14|14|14|14|14|14|14|14|14|14|14|14|14
3911,63,False,63,15,3,3|43|3|43|43|3|80|43|3|3|3|3|43|43|34
3919,6,False,6,6,6,6|6|6|45|6|6|6|6|6|6|29|93|93|21|93
3932,90,False,90,1,90,90|90|90|90|90|90|90|68|90|90|90|90|90|90|90
3935,55,False,55,8,55,55|15|4|55|55|31|15|3|55|4|3|55|55|72|55
3938,72,False,72,15,19,19|19|19|19|19|19|19|19|19|19|19|19|19|19|19
3975,22,False,22,0,22,22|22|22|22|22|22|22|22|22|22|22|22|22|22|22
3977,91,False,91,2,91,91|91|91|91|91|91|91|91|91|91|91|91|51|67|91
3995,59,False,59,1,59,59|59|59|59|59|59|59|59|56|59|59|59|59|59|59
4011,11,False,11,4,11,11|11|11|2|11|2|11|11|11|11|11|2|11|11|35
4047,78,True,49,15,49,49|49|49|49|49|49|49|49|49|49|49|49|49|49|49
4062,90,False,90,14,14,1|26|7|27|14|90|10|45|93|14|7|41|7|14|14
4102,36,False,36,0,36,36|36|36|36|36|36|36|36|36|36|36|36|36|36|36
4109,1,False,1,4,1,29|6|1|1|1|1|1|26|1|6|1|1|1|1|1
4136,19,False,19,5,19,19|19|19|31|31|31|19|19|19|19|19|19|19|31|31
4159,84,False,84,9,-1,29|45|45|45|78|45|84|84|84|45|45|84|84|20|84
4173,89,False,89,0,89,89|89|89|89|89|89|89|89|89|89|89|89|89|89|89
4216,50,False,50,14,63,50|4|74|63|63|74|4|63|63|63|63|63|63|63|4
4226,67,False,67,10,67,36|73|1|65|57|1|67|67|67|57|67|1|67|57|32
4249,46,True,97,15,97,97|97|97|97|97|97|97|97|97|97|97|97|66|97|97
4250,99,False,99,8,99,67|99|99|93|93|93|99|99|99|99|78|67|93|99|93
4263,90,False,90,3,90,90|37|90|90|90|90|90|90|90|89|90|90|90|90|37
4270,60,False,60,0,60,60|60|60|60|60|60|60|60|60|60|60|60|60|60|60
4347,58,False,58,3,58,58|58|89|58|58|58|58|89|58|58|58|58|58|58|24
4365,44,False,44,13,27,69|27|27|27|27|44|27|65|65|27|27|27|31|27|44
4384,18,False,18,0,18,18|18|18|18|18|18|18|18|18|18|18|18|18|18|18
4394,41,False,41,15,48,48|48|48|89|48|48|89|89|48|58|48|48|58|48|89
4412,44,False,44,8,-1,44|44|78|78|44|78|44|78|44|44|78|78|75|78|44
4439,69,False,69,0,69,69|69|69|69|69|69|69|69|69|69|69|69|69|69|69
4463,24,False,24,3,24,24|24|24|24|7|24|24|24|24|7|24|24|24|7|24
4468,45,False,45,5,45,45|96|45|45|7|75|70|45|45|45|45|45|45|45|24
4487,35,False,35,15,21,21|80|8|48|78|55|21|21|21|3|72|21|21|21|21
4489,65,True,35,12,32,2|32|32|2|32|32|32|32|80|32|65|32|80|65|65
4493,3,True,56,15,56,56|56|56|56|56|56|56|56|56|56|56|56|56|56|56
4499,92,False,92,2,92,70|92|92|92|92|92|70|92|92|92|92|92|92|92|92
4507,57,False,57,5,57,57|57|83|57|57|92|57|57|62|57|83|57|92|57|57
4540,91,False,91,1,91,91|38|91|91|91|91|91|91|91|91|91|91|91|91|91
4592,6,True,19,15,15,19|19|15|15|15|15|32|32|15|32|19|19|32|15|15
4621,2,False,2,13,35,35|35|35|98|35|35|35|35|35|2|2|35|35|35|35
4624,41,False,41,0,41,41|41|41|41|41|41|41|41|41|41|41|41|41|41|41
4656,56,False,56,15,59,59|59|59|59|59|59|59|59|59|59|59|59|59|59|59
4677,67,False,67,12,73,73|73|73|73|73|73|73|67|73|73|67|73|73|73|67
4695,28,True,71,15,71,71|71|71|71|71|71|71|71|71|71|71|71|71|71|71
4712,71,False,71,0,71,71|71|71|71|71|71|71|71|71|71|71|71|71|71|71
4716,55,False,55,15,30,30|30|30|95|73|30|30|95|30|95|72|95|30|30|30
4722,94,False,94,0,94,94|94|94|94|94|94|94|94|94|94|94|94|94|94|94
4730,51,False,51,14,53,14|45|53|39|8|8|57|53|2|53|8|57|57|51|53
4734,94,False,94,2,94,94|94|94|94|94|94|94|94|94|94|94|94|94|76|76
4736,95,False,95,4,95,95|73|95|95|95|95|95|71|95|73|72|95|95|95|95
4761,72,False,72,15,95,95|95|95|95|95|95|95|95|95|95|95|95|95|71|95
4828,57,False,57,13,-1,83|2|53|83|0|0|83|83|2|0|0|57|0|83|57
4831,20,False,20,5,20,20|20|20|20|20|20|86|86|86|20|20|20|67|86|20
4848,82,True,66,15,66,66|38|66|65|38|66|66|66|66|64|65|65|65|65|64
4872,76,False,76,5,76,76|68|68|76|76|68|76|76|76|68|76|76|49|76|76
4873,79,False,79,0,79,79|79|79|79|79|79|79|79|79|79|79|79|79|79|79
4922,5,True,39,15,39,39|39|39|39|39|39|39|39|39|39|39|39|39|39|39
4932,23,False,23,14,49,23|49|49|49|49|49|49|49|49|49|67|49|49|67|49
4946,31,False,31,10,31,31|19|53|3|21|21|24|31|31|31|21|40|31|40|3
4985,97,True,83,15,-1,53|53|61|2|62|22|2|11|62|11|2|53|2|53|51
5017,64,False,64,13,38,38|38|74|38|97|38|38|38|64|64|38|69|38|97|38
5024,65,False,65,14,-1,37|19|19|15|37|37|19|69|15|65|37|19|15|37|19
5036,51,True,92,13,70,70|92|70|51|51|92|70|70|70|70|70|70|92|92|92
5047,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9|9|9|9|9|9
5051,58,False,58,0,58,58|58|58|58|58|58|58|58|58|58|58|58|58|58|58
5065,59,True,42,15,42,42|42|42|42|42|42|42|42|42|42|42|42|42|42|42
5067,74,False,74,8,4,74|74|4|4|4|4|4|4|4|4|74|74|74|74|74
5075,31,True,60,15,60,60|60|60|60|60|60|60|60|60|60|60|60|60|60|60
5077,0,False,0,4,0,0|0|0|83|0|53|0|0|0|0|0|57|53|0|0
5079,63,False,63,14,-1,93|32|3|49|29|39|63|29|67|76|6|47|40|47|40
5094,62,False,62,15,70,70|70|70|70|70|70|70|70|70|70|70|82|70|70|70
5098,77,False,77,12,27,44|77|4|27|27|27|79|27|27|27|27|77|27|77|14
5122,20,False,20,0,20,20|20|20|20|20|20|20|20|20|20|20|20|20|20|20
5144,72,False,72,15,89,89|89|89|89|90|89|41|89|90|41|89|41|41|89|89
5146,89,False,89,0,89,89|89|89|89|89|89|89|89|89|89|89|89|89|89|89
5164,2,False,2,0,2,2|2|2|2|2|2|2|2|2|2|2|2|2|2|2
5179,44,True,90,15,81,81|81|81|90|81|13|13|81|81|13|81|81|81|81|81
5203,44,False,44,15,65,27|65|27|65|65|65|27|27|65|27|65|27|65|18|65
5261,38,True,91,10,91,91|29|38|95|38|91|38|91|91|91|91|38|29|29|38
5308,34,False,34,0,34,34|34|34|34|34|34|34|34|34|34|34|34|34|34|34
5309,14,False,14,0,14,14|14|14|14|14|14|14|14|14|14|14|14|14|14|14
