index,noisy_label,is_noisy,real_label,mistakes,label_pred,preds
402,83,False,83,15,10,29|12|86|10|26|10|61|8|77|10|61|16|11|36|8
417,89,False,89,5,89,89|89|65|16|89|89|90|54|89|16|89|89|89|89|89
423,49,False,49,7,49,49|73|24|49|23|23|49|49|49|59|71|49|71|49|49
424,22,False,22,7,22,60|10|22|64|22|22|10|22|7|22|60|22|22|22|10
440,30,True,18,15,-1,78|86|39|4|90|23|63|90|31|16|71|84|25|39|18
453,29,False,29,10,29,22|29|29|3|49|38|42|96|44|3|12|97|29|29|29
474,43,False,43,0,43,43|43|43|43|43|43|43|43|43|43|43|43|43|43|43
475,20,False,20,9,-1,20|20|20|84|84|84|84|20|84|84|34|20|95|20|5
504,79,False,79,4,79,23|79|79|79|79|79|79|40|79|72|79|79|79|50|79
508,67,False,67,1,67,67|67|67|73|67|67|67|67|67|67|67|67|67|67|67
523,42,False,42,14,63,63|63|59|63|63|2|42|63|63|63|63|63|48|63|43
538,94,False,94,1,94,94|94|94|94|94|94|94|94|94|94|76|94|94|94|94
540,90,False,90,13,68,68|26|68|68|58|84|68|58|68|90|68|90|68|68|68
608,76,False,76,0,76,76|76|76|76|76|76|76|76|76|76|76|76|76|76|76
621,14,False,14,10,14,14|14|14|71|16|6|72|51|14|64|14|64|11|72|72
659,14,False,14,5,14,14|90|88|88|88|14|14|3|14|14|14|14|14|14|14
689,56,False,56,0,56,56|56|56|56|56|56|56|56|56|56|56|56|56|56|56
697,80,False,80,10,78,11|78|78|80|37|80|80|78|78|80|78|80|78|78|78
738,71,False,71,1,71,71|71|71|71|71|71|71|71|71|71|71|71|71|71|95
741,41,False,41,0,41,41|41|41|41|41|41|41|41|41|41|41|41|41|41|41
749,1,True,61,15,99,59|32|99|61|22|78|99|54|87|59|28|22|99|99|48
781,16,False,16,10,16,72|54|73|28|28|30|16|73|16|16|42|16|73|16|28
792,53,False,53,11,2,2|53|2|2|35|10|53|2|2|83|53|53|10|2|10
827,76,False,76,3,76,76|76|69|76|76|76|76|76|86|95|76|76|76|76|76
829,64,False,64,15,93,77|32|93|93|93|93|26|45|93|93|26|29|93|93|55
833,75,False,75,0,75,75|75|75|75|75|75|75|75|75|75|75|75|75|75|75
840,50,False,50,8,50,50|50|50|49|43|64|80|77|50|50|7|50|66|50|64
857,36,False,36,0,36,36|36|36|36|36|36|36|36|36|36|36|36|36|36|36
866,75,False,75,15,87,40|74|16|79|44|40|42|72|87|28|87|15|87|87|87
888,42,True,98,15,14,37|10|19|79|14|81|91|47|57|14|32|27|14|32|26
902,24,False,24,4,24,24|51|24|24|24|24|24|51|24|51|24|24|89|24|24
913,0,True,62,13,-1,70|83|62|62|92|92|92|62|83|92|70|0|97|0|62
914,29,False,29,15,89,64|89|80|89|89|89|89|89|89|89|89|89|89|84|89
920,5,False,5,2,5,5|5|5|5|5|5|5|5|25|5|5|5|5|88|5
941,79,False,79,3,79,79|79|79|79|79|79|44|79|79|44|79|79|42|79|79
948,94,False,94,0,94,94|94|94|94|94|94|94|94|94|94|94|94|94|94|94
974,8,True,34,15,34,34|34|34|34|34|34|34|34|34|34|34|34|34|34|34
983,65,False,65,12,65,11|27|69|54|0|18|35|65|65|25|64|27|18|64|65
1001,30,False,30,8,30,93|51|95|30|67|30|67|67|30|30|60|30|30|30|72
1018,37,False,37,5,37,4|37|37|37|37|37|37|37|12|37|12|37|85|84|37
1025,67,False,67,0,67,67|67|67|67|67|67|67|67|67|67|67|67|67|67|67
1028,33,False,33,0,33,33|33|33|33|33|33|33|33|33|33|33|33|33|33|33
1048,59,False,59,2,59,56|59|59|59|59|59|59|59|59|59|59|17|59|59|59
1068,85,False,85,15,12,31|99|93|75|70|12|12|71|75|12|73|46|77|56|55
1097,49,False,49,0,49,49|49|49|49|49|49|49|49|49|49|49|49|49|49|49
1105,81,False,81,14,58,58|58|25|58|58|48|68|81|13|58|58|71|58|13|58
1116,15,False,15,15,4,65|10|64|36|4|51|80|30|14|74|55|68|97|4|1
1129,1,False,1,10,1,33|18|1|1|1|6|24|26|4|37|1|1|92|90|37
1140,78,True,49,15,49,61|49|6|49|65|49|49|49|84|49|49|49|49|49|49
1173,10,False,10,12,84,93|84|84|10|20|10|84|1|20|54|10|84|81|84|84
1193,38,False,38,1,38,38|14|38|38|38|38|38|38|38|38|38|38|38|38|38
1209,51,False,51,3,51,51|51|51|51|51|51|3|51|51|51|51|23|51|6|51
1216,41,False,41,2,41,41|76|41|41|41|41|41|94|41|41|41|41|41|41|41
1217,76,False,76,0,76,76|76|76|76|76|76|76|76|76|76|76|76|76|76|76
1254,15,False,15,4,15,15|87|15|15|19|15|15|15|15|15|19|15|36|15|15
1261,75,False,75,15,36,51|50|92|3|23|2|36|36|86|36|0|46|35|34|36
1278,62,False,62,3,62,62|54|62|62|54|62|62|62|62|62|62|62|62|62|54
1314,65,False,65,14,32,91|50|32|45|65|74|32|11|32|36|67|1|37|32|34
1328,98,False,98,13,-1,43|32|43|36|36|46|48|98|46|11|7|44|92|79|98
1333,21,False,21,4,21,78|78|21|21|21|21|21|78|21|21|21|21|78|21|21
1338,3,False,3,14,-1,2|85|94|3|88|28|34|41|66|24|85|66|38|39|41
1358,92,False,92,14,-1,57|77|51|61|35|51|61|92|36|28|57|51|1|61|86
1363,71,True,58,14,58,58|58|58|40|0|89|13|71|58|58|58|58|58|13|13
1404,80,False,80,6,80,80|80|88|88|80|80|80|80|80|80|77|65|43|4|80
1415,6,False,6,3,6,6|6|6|0|6|6|6|6|6|6|6|6|6|45|21
1430,43,False,43,0,43,43|43|43|43|43|43|43|43|43|43|43|43|43|43|43
1458,24,False,24,10,51,51|51|24|24|51|51|24|51|24|24|51|51|7|51|7
1461,68,True,37,15,37,37|49|17|37|49|49|37|17|37|37|49|12|37|49|37
1485,86,False,86,13,86,86|90|66|3|45|81|22|29|15|84|78|97|38|83|86
1499,75,False,75,10,97,97|97|75|75|75|75|75|97|97|97|97|97|97|97|97
1510,5,False,5,6,5,20|5|5|25|5|25|5|25|5|5|25|5|5|84|5
1515,42,False,42,3,42,14|42|42|40|9|42|42|42|42|42|42|42|42|42|42
1527,69,False,69,1,69,69|69|69|69|69|69|69|69|69|69|69|69|69|56|69
1560,15,False,15,5,15,55|15|15|3|15|15|19|15|15|15|15|15|3|15|3
1585,44,False,44,3,44,44|44|44|44|44|44|44|70|44|44|44|44|72|27|44
1606,71,False,71,10,-1,23|26|95|23|71|71|95|26|71|95|95|95|71|18|71
1615,94,False,94,10,94,87|94|66|81|22|22|87|94|94|94|87|94|22|67|22
1623,55,True,94,15,94,94|94|94|94|94|94|94|94|94|94|94|94|94|94|94
1635,57,False,57,4,57,57|61|57|57|57|57|57|57|39|57|57|0|57|57|45
1636,4,False,4,15,43,88|43|43|34|43|43|43|50|43|43|43|43|43|43|43
1693,35,False,35,9,-1,46|98|98|19|35|35|35|98|98|35|98|98|35|2|35
1697,31,False,31,10,31,75|81|31|75|22|31|31|31|94|55|36|19|29|3|31
1703,47,False,47,9,59,59|33|47|47|59|59|59|52|59|47|59|47|47|59|47
1747,8,False,8,2,8,8|8|9|8|8|8|8|8|8|8|8|9|8|8|8
1750,52,False,52,4,52,56|52|52|52|52|54|52|52|52|52|59|59|52|52|52
1764,33,False,33,2,33,18|33|33|33|33|37|33|33|33|33|33|33|33|33|33
1825,51,True,92,15,83,83|83|92|92|83|83|83|83|83|83|92|83|83|0|83
1835,65,False,65,13,5,87|13|5|9|37|12|5|84|5|84|37|50|65|72|65
1854,0,True,82,15,41,41|89|41|47|89|89|33|90|13|13|96|41|41|79|82
1873,35,False,35,3,35,35|65|35|35|35|35|35|51|98|35|35|35|35|35|35
1875,53,False,53,2,53,53|53|53|57|53|53|53|53|53|76|53|53|53|53|53
1881,69,False,69,3,69,69|69|69|76|69|69|69|76|69|76|69|69|69|69|69
1898,16,False,16,3,16,29|29|16|16|16|16|16|16|16|16|16|16|16|16|29
1919,82,False,82,10,82,15|82|82|82|89|82|89|89|24|89|76|82|20|4|17
1950,60,False,60,0,60,60|60|60|60|60|60|60|60|60|60|60|60|60|60|60
1960,17,False,17,0,17,17|17|17|17|17|17|17|17|17|17|17|17|17|17|17
1965,48,False,48,0,48,48|48|48|48|48|48|48|48|48|48|48|48|48|48|48
1967,21,False,21,3,21,21|79|21|21|21|21|21|21|21|21|69|21|21|21|3
1972,38,True,92,15,-1,7|7|78|46|22|82|4|22|50|21|45|50|69|87|45
1980,47,False,47,12,52,52|52|52|52|52|52|47|52|52|47|52|94|47|52|52
2013,11,True,84,15,84,84|84|84|84|84|84|84|35|84|84|84|84|40|84|84
2055,33,True,41,15,41,41|41|41|41|41|41|41|18|41|41|41|41|41|41|41
2143,53,False,53,7,53,53|71|57|53|53|83|53|44|60|53|78|0|53|53|53
2176,69,True,38,13,38,38|38|38|38|38|38|38|69|38|38|38|69|38|38|38
2188,37,False,37,15,17,81|17|81|17|90|90|17|81|17|91|13|90|90|89|17
2207,99,True,85,15,13,19|9|13|74|37|12|95|81|58|85|75|90|13|13|13
2220,71,False,71,0,71,71|71|71|71|71|71|71|71|71|71|71|71|71|71|71
2231,31,True,27,15,27,23|5|2|43|59|44|72|27|27|85|27|74|27|27|23
2239,55,False,55,13,3,38|3|77|3|3|77|55|34|99|3|38|95|55|27|77
2257,31,False,31,4,31,31|51|31|31|24|10|31|31|31|31|31|31|31|29|31
2291,45,False,45,0,45,45|45|45|45|45|45|45|45|45|45|45|45|45|45|45
2348,38,False,38,14,34,91|34|34|34|34|34|32|5|34|34|27|34|34|83|38
2359,96,False,96,9,96,47|52|96|52|96|96|23|47|96|96|47|52|96|47|52
2400,43,True,47,15,47,47|47|47|47|47|47|47|47|47|47|47|47|47|47|47
2428,5,True,23,15,23,23|23|23|23|23|23|23|23|23|23|23|23|23|23|23
2458,44,False,44,6,44,55|44|7|91|79|44|44|44|44|44|44|7|92|44|44
2469,43,False,43,1,43,43|43|43|43|43|43|43|43|43|43|43|43|97|43|43
2474,91,False,91,14,48,21|35|48|67|27|27|41|48|48|44|77|97|51|91|18
2476,51,False,51,7,51,51|51|54|51|54|51|93|51|54|51|51|54|70|51|70
2478,80,False,80,14,97,77|74|55|15|24|72|80|73|97|84|34|21|93|97|12
2492,32,False,32,1,32,32|32|32|32|32|32|32|98|32|32|32|32|32|32|32
2504,50,False,50,15,34,42|42|34|34|34|34|34|74|34|34|42|34|34|74|38
2522,66,False,66,15,97,55|97|64|97|97|21|64|58|97|38|93|64|97|50|98
2540,45,False,45,4,45,45|45|45|45|45|93|45|45|45|45|93|45|67|90|45
2558,33,False,33,10,33,33|29|63|33|33|64|31|96|33|96|29|34|48|4|33
2573,94,False,94,1,94,94|94|94|94|94|94|94|94|94|94|94|94|94|76|94
2575,62,False,62,2,62,53|62|62|62|62|62|62|62|62|62|62|62|62|62|34
2607,31,False,31,2,31,31|66|31|31|24|31|31|31|31|31|31|31|31|31|31
2628,38,True,69,15,69,69|69|69|69|69|69|69|69|69|69|56|69|69|69|69
2653,20,False,20,5,20,20|20|20|59|84|34|20|20|20|20|34|20|5|20|20
2666,97,True,83,15,83,83|83|83|83|83|83|83|26|83|83|78|83|83|83|83
2682,61,False,61,0,61,61|61|61|61|61|61|61|61|61|61|61|61|61|61|61
2701,83,True,54,15,54,54|54|54|54|54|54|54|54|54|54|54|54|54|54|54
2723,36,True,86,15,86,86|86|86|86|86|86|86|86|86|86|86|86|86|86|86
2724,15,False,15,4,15,31|15|15|15|15|15|15|15|15|15|38|15|15|94|38
2727,29,False,29,9,29,29|6|29|0|45|29|29|31|60|85|12|84|29|45|29
2760,25,False,25,15,5,5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
2762,56,False,56,0,56,56|56|56|56|56|56|56|56|56|56|56|56|56|56|56
2765,9,True,84,15,-1,74|27|63|37|32|48|42|12|99|12|67|27|42|4|90
2779,14,False,14,14,-1,14|66|31|33|81|45|92|7|45|49|57|83|98|7|24
2791,80,False,80,15,-1,21|73|55|91|21|98|99|55|94|12|96|30|75|54|95
2794,85,False,85,5,85,85|85|85|90|17|89|17|85|85|85|85|17|85|85|85
2803,76,False,76,0,76,76|76|76|76|76|76|76|76|76|76|76|76|76|76|76
2819,61,True,18,15,18,38|18|18|18|13|18|0|0|18|18|18|18|18|91|91
2847,90,False,90,13,-1,13|57|58|81|83|81|90|22|13|13|81|50|81|90|13
2880,29,False,29,14,93,55|93|93|29|1|93|91|93|93|93|93|93|93|93|84
2897,43,False,43,3,43,43|43|43|43|42|43|43|43|43|82|43|42|43|43|43
2907,88,False,88,14,34,88|34|34|34|34|37|34|34|34|34|34|34|51|12|34
2910,38,False,38,1,38,69|38|38|38|38|38|38|38|38|38|38|38|38|38|38
2927,34,False,34,14,29,29|77|29|15|14|38|34|29|6|36|55|6|97|50|43
2942,9,True,74,9,74,9|9|9|74|74|74|77|9|8|74|74|74|9|74|9
2954,42,True,35,15,35,35|35|35|35|35|35|35|35|35|35|35|35|11|35|11
2955,32,True,99,15,99,99|99|99|99|78|99|99|99|99|99|99|99|99|99|78
2959,76,True,94,11,94,94|76|76|94|94|76|94|94|76|94|94|94|94|94|94
2966,72,False,72,15,35,35|98|35|98|35|98|98|35|35|35|98|3|70|35|98
2975,40,False,40,14,-1,1|16|36|6|10|73|10|40|91|86|51|61|2|25|16
2982,37,False,37,12,81,68|49|96|6|37|81|85|81|81|37|79|37|92|81|85
2999,35,False,35,13,2,98|60|2|28|40|35|36|16|35|2|53|98|36|2|2
3016,28,False,28,6,28,57|28|28|16|28|28|28|28|28|28|16|28|10|86|57
3018,64,False,64,15,44,44|96|77|44|38|79|80|80|44|34|41|44|77|74|38
3023,73,False,73,5,73,63|63|73|73|73|73|73|73|73|63|63|73|73|73|3
3024,30,False,30,9,30,95|54|73|73|16|73|37|30|30|73|30|30|30|73|30
3046,19,False,19,3,19,36|36|15|19|19|19|19|19|19|19|19|19|19|19|19
3088,31,True,60,15,60,60|60|60|60|60|60|60|60|60|60|60|60|60|60|60
3093,72,True,40,15,-1,87|84|61|34|43|39|30|2|22|11|92|10|33|64|97
3108,40,False,40,13,6,6|7|45|79|7|40|77|29|6|6|70|40|53|25|99
3110,22,False,22,11,61,22|61|61|61|61|61|22|22|60|61|22|61|61|73|61
3117,54,True,20,15,20,20|79|20|3|20|20|45|20|34|91|51|20|20|20|20
3119,53,False,53,0,53,53|53|53|53|53|53|53|53|53|53|53|53|53|53|53
3122,33,False,33,0,33,33|33|33|33|33|33|33|33|33|33|33|33|33|33|33
3170,68,False,68,0,68,68|68|68|68|68|68|68|68|68|68|68|68|68|68|68
3177,94,False,94,0,94,94|94|94|94|94|94|94|94|94|94|94|94|94|94|94
3195,51,False,51,2,51,51|51|84|51|51|51|51|51|51|51|14|51|51|51|51
3197,20,False,20,2,20,40|20|20|20|20|20|20|20|20|20|20|20|20|20|34
3206,65,False,65,15,0,0|57|6|46|64|67|88|0|21|97|0|97|72|0|97
3248,3,True,43,15,43,43|43|43|43|43|43|43|43|43|43|43|43|43|43|43
3249,61,False,61,0,61,61|61|61|61|61|61|61|61|61|61|61|61|61|61|61
3255,19,False,19,14,97,97|38|97|15|97|97|97|5|43|97|29|97|29|19|97
3264,64,False,64,3,64,50|64|64|64|64|2|64|25|64|64|64|64|64|64|64
3281,47,False,47,11,-1,81|81|47|81|96|96|65|96|81|47|47|76|42|93|47
3322,5,True,32,15,93,93|27|80|72|93|60|73|3|32|72|30|32|55|93|44
3325,54,True,73,15,30,30|72|93|93|30|93|30|93|30|73|30|30|30|30|30
3341,75,False,75,0,75,75|75|75|75|75|75|75|75|75|75|75|75|75|75|75
3376,50,False,50,14,97,59|66|3|46|97|97|97|97|97|38|97|97|50|38|97
3384,53,False,53,0,53,53|53|53|53|53|53|53|53|53|53|53|53|53|53|53
3393,20,False,20,1,20,20|20|20|20|20|20|20|20|20|20|20|3|20|20|20
3404,92,False,92,1,92,92|92|92|92|92|92|29|92|92|92|92|92|92|92|92
3450,28,True,58,15,58,58|58|58|58|58|58|58|58|58|58|58|58|58|58|58
3471,72,False,72,7,72,55|72|72|21|21|72|72|72|4|72|14|72|3|21|72
3482,83,False,83,0,83,83|83|83|83|83|83|83|83|83|83|83|83|83|83|83
3515,34,False,34,5,34,11|34|34|98|34|34|36|34|34|80|34|34|34|0|34
3521,58,False,58,1,58,58|58|58|58|86|58|58|58|58|58|58|58|58|58|58
3523,83,False,83,2,83,83|32|83|83|83|83|83|83|83|83|93|83|83|83|83
3555,82,False,82,15,49,29|69|31|49|85|26|85|49|91|71|49|78|51|91|8
3575,96,False,96,11,52,52|52|96|52|59|96|52|47|52|47|96|47|96|59|47
3598,88,False,88,15,48,47|16|24|48|48|89|89|90|8|48|43|48|0|42|48
3600,14,False,14,10,-1,90|45|6|74|45|6|79|6|6|6|14|14|14|14|14
3658,87,False,87,13,84,95|95|20|81|81|9|81|84|87|87|38|84|84|84|71
3714,73,False,73,10,-1,73|95|73|73|95|73|73|55|95|63|95|95|63|30|18
3754,32,False,32,4,32,27|32|74|32|32|32|32|46|32|32|32|32|32|46|32
3805,99,True,5,15,5,5|5|5|5|5|5|5|5|5|5|5|5|5|84|5
3810,7,False,7,10,-1,75|75|59|7|7|7|80|75|7|21|75|75|37|7|39
3874,50,True,42,15,42,74|42|42|74|42|42|42|42|46|42|42|42|42|42|14
3882,11,False,11,15,-1,35|2|98|98|98|45|98|4|80|45|35|35|43|35|99
3890,66,False,66,11,66,3|88|34|66|66|80|66|34|38|8|38|66|88|38|88
3917,30,True,31,15,63,63|31|55|63|46|63|63|71|63|63|20|80|63|65|63
3925,24,False,24,2,24,65|25|24|24|24|24|24|24|24|24|24|24|24|24|24
3942,61,True,24,15,24,24|24|24|24|24|24|24|24|24|24|24|24|24|7|24
3950,61,False,61,4,61,61|61|61|16|61|10|61|61|61|10|61|61|61|88|61
3958,69,False,69,1,69,69|69|69|69|78|69|69|69|69|69|69|69|69|69|69
3999,11,False,11,13,45,45|45|51|45|93|11|34|45|38|86|98|35|34|11|45
4000,75,True,7,14,7,63|89|55|79|7|97|77|72|7|55|75|39|7|97|77
4022,20,True,59,15,59,59|59|59|59|59|59|59|59|59|59|59|59|59|59|59
4025,90,False,90,5,90,90|90|85|90|90|81|90|29|26|90|81|90|90|90|90
4036,48,False,48,0,48,48|48|48|48|48|48|48|48|48|48|48|48|48|48|48
4068,14,True,88,15,42,42|88|43|43|42|93|63|42|43|34|29|88|42|88|8
4074,19,False,19,0,19,19|19|19|19|19|19|19|19|19|19|19|19|19|19|19
4081,31,False,31,2,31,31|31|31|31|24|31|31|31|31|31|31|31|24|31|31
4083,30,False,30,15,87,87|87|87|87|87|87|87|87|87|87|22|87|87|42|87
4105,16,True,78,15,-1,52|63|14|14|7|33|51|45|78|66|7|88|63|18|45
4111,76,False,76,0,76,76|76|76|76|76|76|76|76|76|76|76|76|76|76|76
4135,11,False,11,2,11,11|11|11|11|46|11|11|11|11|11|11|11|11|11|78
4155,39,False,39,0,39,39|39|39|39|39|39|39|39|39|39|39|39|39|39|39
4177,96,False,96,10,52,96|52|52|52|52|52|52|56|52|52|96|52|96|96|96
4183,98,False,98,2,98,98|98|98|98|35|98|98|98|98|98|98|35|98|98|98
4185,65,False,65,14,38,38|38|38|38|38|38|38|69|38|65|38|38|69|38|38
4231,9,False,9,2,9,9|9|9|9|9|12|9|9|9|9|9|17|9|9|9
4253,94,False,94,8,-1,76|76|76|94|76|94|94|76|94|71|94|94|76|94|76
4278,76,True,94,15,94,94|94|94|94|94|94|94|94|94|94|94|94|94|94|94
4280,21,False,21,2,21,21|21|21|21|21|21|21|21|21|21|21|21|21|4|51
4294,87,False,87,11,87,5|87|94|81|44|76|87|57|87|78|86|92|81|87|94
4319,56,False,56,0,56,56|56|56|56|56|56|56|56|56|56|56|56|56|56|56
4335,37,False,37,13,17,17|37|17|17|17|17|17|17|17|17|37|17|17|17|17
4354,93,False,93,11,93,29|27|93|1|21|21|55|27|93|77|77|21|43|93|93
4364,65,True,3,14,46,31|54|91|46|75|66|65|46|97|39|38|46|54|60|21
4376,62,False,62,5,62,62|62|92|92|92|62|62|62|62|92|62|62|62|92|62
4396,74,False,74,0,74,74|74|74|74|74|74|74|74|74|74|74|74|74|74|74
4400,93,False,93,7,93,87|93|93|93|93|93|93|93|49|76|73|9|93|95|30
4414,69,True,38,15,43,42|95|43|43|43|19|31|43|38|38|34|21|29|3|97
4433,92,False,92,3,92,62|92|92|92|54|92|92|92|92|92|92|99|92|92|92
4454,68,False,68,0,68,68|68|68|68|68|68|68|68|68|68|68|68|68|68|68
4472,91,True,4,14,-1,91|55|74|63|74|98|4|63|63|55|4|74|36|50|21
4495,11,True,78,15,78,78|78|78|70|78|78|78|78|78|78|78|78|72|78|78
4496,94,True,51,15,40,29|40|40|40|40|37|50|40|40|40|40|40|40|40|40
4501,80,False,80,4,80,80|80|78|2|80|80|80|80|80|80|80|80|43|46|80
4520,32,False,32,2,32,32|32|24|32|32|36|32|32|32|32|32|32|32|32|32
4532,55,False,55,15,38,4|38|38|3|38|38|66|12|14|38|38|38|88|3|79
4575,43,False,43,2,43,20|3|43|43|43|43|43|43|43|43|43|43|43|43|43
4585,3,False,3,4,3,3|37|3|3|3|3|55|31|3|3|1|3|3|3|3
4596,88,False,88,0,88,88|88|88|88|88|88|88|88|88|88|88|88|88|88|88
4597,17,False,17,10,37,17|37|37|88|37|49|17|17|37|37|17|37|97|17|37
4600,9,True,8,15,8,8|8|8|8|8|8|8|8|8|8|8|8|8|8|8
4609,67,False,67,8,67,67|67|93|61|32|64|32|67|32|67|67|67|67|32|32
4675,58,False,58,0,58,58|58|58|58|58|58|58|58|58|58|58|58|58|58|58
4676,83,False,83,11,9,87|83|83|83|67|83|9|9|86|9|60|9|35|9|9
4678,54,False,54,1,54,54|54|54|54|54|54|54|54|54|54|32|54|54|54|54
4684,26,False,26,2,26,26|26|26|26|89|26|26|26|26|26|26|26|26|90|26
4686,15,False,15,2,15,15|15|15|15|15|15|19|15|15|15|15|31|15|15|15
4692,95,False,95,11,95,80|30|71|95|33|47|68|95|95|30|33|95|71|71|6
4696,38,False,38,10,38,55|38|37|24|85|21|85|38|38|85|64|38|3|27|38
4699,88,True,29,15,29,29|29|29|29|29|29|29|29|29|29|29|29|29|29|29
4732,92,False,92,2,92,62|92|92|92|83|92|92|92|92|92|92|92|92|92|92
4746,43,False,43,15,97,59|40|97|97|97|97|34|97|97|97|34|97|97|97|34
4751,43,True,87,15,94,94|94|94|94|53|87|94|94|87|94|94|94|76|87|94
4764,18,False,18,7,18,29|18|63|18|32|18|18|61|18|18|18|46|78|91|18
4768,20,False,20,0,20,20|20|20|20|20|20|20|20|20|20|20|20|20|20|20
4784,62,False,62,0,62,62|62|62|62|62|62|62|62|62|62|62|62|62|62|62
4801,79,False,79,8,-1,79|14|79|79|79|79|79|14|14|14|14|45|79|14|14
4825,60,True,21,14,21,60|41|21|90|26|82|21|90|46|90|25|3|21|21|21
4832,26,False,26,15,0,44|93|67|57|83|0|57|87|48|0|70|0|24|53|24
4854,93,False,93,0,93,93|93|93|93|93|93|93|93|93|93|93|93|93|93|93
4857,76,True,56,15,56,56|56|56|56|56|63|56|28|56|51|56|56|56|56|56
4868,56,False,56,0,56,56|56|56|56|56|56|56|56|56|56|56|56|56|56|56
4875,8,True,34,15,34,34|34|34|34|34|34|34|34|34|34|34|34|34|34|34
4879,6,True,57,15,57,60|60|57|57|57|57|57|57|60|57|10|57|57|57|57
4880,48,False,48,6,48,48|45|48|41|48|68|48|48|41|48|73|48|48|41|48
4881,88,False,88,12,36,94|36|36|36|36|64|88|65|36|36|34|36|88|88|34
4886,94,True,25,15,99,29|66|99|44|99|99|44|18|14|99|73|14|99|44|99
4911,8,False,8,0,8,8|8|8|8|8|8|8|8|8|8|8|8|8|8|8
4912,39,False,39,0,39,39|39|39|39|39|39|39|39|39|39|39|39|39|39|39
4924,80,False,80,14,77,77|74|18|74|4|0|77|80|65|78|44|46|68|27|77
4934,35,False,35,3,35,35|35|35|46|35|35|35|35|35|35|98|98|35|35|35
4974,49,False,49,4,49,49|49|49|49|49|49|49|78|84|49|49|49|93|49|78
4978,7,False,7,9,7,7|7|9|11|7|23|83|7|7|14|14|7|92|97|83
4992,87,False,87,0,87,87|87|87|87|87|87|87|87|87|87|87|87|87|87|87
5003,72,False,72,15,93,95|95|93|30|73|93|93|93|93|93|93|93|93|95|93
5062,60,False,60,1,60,83|60|60|60|60|60|60|60|60|60|60|60|60|60|60
5069,6,True,76,15,76,76|76|76|76|76|76|76|76|76|76|76|76|76|76|76
5072,7,True,92,15,82,82|62|82|62|82|45|62|82|82|62|82|70|62|92|13
5078,11,False,11,13,98,98|98|98|98|35|98|35|11|98|35|11|98|6|98|98
5118,54,False,54,12,0,0|54|0|0|54|83|38|57|83|83|57|0|6|54|0
5150,29,True,65,15,92,59|54|34|59|92|51|94|24|14|56|92|97|94|92|0
5166,16,False,16,8,16,43|16|16|16|16|9|9|43|16|16|29|70|35|16|53
5180,2,False,2,12,2,37|32|65|2|2|99|56|25|19|2|65|16|11|87|24
